"CO2 concentration [%] of flush gas",0,
"Process temperature [Celsius]",37,
"Mixer on time [min]",2,
"Mixer off time [min]",15,
"Mixer speed adjustment [%]",40,
"Eliminate overestimation","Yes",
"",
"Flow Cell nr.",1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,
"Name","S1_oz(0%)_I/S(1)","S2_oz(0%)_I/S(1.5)","s3_oz(0%_(I/S(1.5)","s3_oz(0%)_(s/I(2)","Oz5%_30sec_I/S(1)","Oz5%_90sec_I/S(1)","TEST 2","TEST 1","Oz5%_30sec_I/S(2)","Oz5%_90sec_I/S(2)","R2 TESTE","Oz 10%_30sec_I/S(1.5)","Oz10%_60sec_I/S(2)","Reactor 2 stages","Reactor 1 stage",
"Substrate VS/COD amount [g]",24.15,18.64,18.64,15.18,24.15,24.15,0,0,15.18,15.18,247.47,18.64,15.18,3.6,0.36,
"Inoculum VS/COD amount [g]",24.15,27.96,27.96,30.36,24.15,24.15,0,0,30.36,30.36,494.94,27.96,30.36,3.6,0.36,
"Type of unit [VS/COD]","VS","VS","VS","VS","VS","VS","COD","COD","VS","VS","COD","VS","VS","VS","COD",
"Headspace volume [ml]",150,150,150,150,150,150,0,0,150,150,5500,150,150,200,200,
"Assumed CH4 content [%]",0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,
"",
"Hour","S1_oz(0%)_I/S(1) Volume [Nml]","S2_oz(0%)_I/S(1.5) Volume [Nml]","s3_oz(0%_(I/S(1.5) Volume [Nml]","s3_oz(0%)_(s/I(2) Volume [Nml]","Oz5%_30sec_I/S(1) Volume [Nml]","Oz5%_90sec_I/S(1) Volume [Nml]","TEST 2 Volume [Nml]","TEST 1 Volume [Nml]","Oz5%_30sec_I/S(2) Volume [Nml]","Oz5%_90sec_I/S(2) Volume [Nml]","R2 TESTE Volume [Nml]","Oz 10%_30sec_I/S(1.5) Volume [Nml]","Oz10%_60sec_I/S(2) Volume [Nml]","Reactor 2 stages Volume [Nml]","Reactor 1 stage Volume [Nml]","S1_oz(0%)_I/S(1) Flow [Nml/hour]","S2_oz(0%)_I/S(1.5) Flow [Nml/hour]","s3_oz(0%_(I/S(1.5) Flow [Nml/hour]","s3_oz(0%)_(s/I(2) Flow [Nml/hour]","Oz5%_30sec_I/S(1) Flow [Nml/hour]","Oz5%_90sec_I/S(1) Flow [Nml/hour]","TEST 2 Flow [Nml/hour]","TEST 1 Flow [Nml/hour]","Oz5%_30sec_I/S(2) Flow [Nml/hour]","Oz5%_90sec_I/S(2) Flow [Nml/hour]","R2 TESTE Flow [Nml/hour]","Oz 10%_30sec_I/S(1.5) Flow [Nml/hour]","Oz10%_60sec_I/S(2) Flow [Nml/hour]","Reactor 2 stages Flow [Nml/hour]","Reactor 1 stage Flow [Nml/hour]",
793,"","","","","","","","","","","","","",0.7,1046.6,"","","","","","","","","","","","","",0,1.5,
794,"","","","","","","","","","","","","",0.7,1048.1,"","","","","","","","","","","","","",0,1.5,
795,"","","","","","","","","","","","","",0.7,1049.7,"","","","","","","","","","","","","",0,1.6,
796,"","","","","","","","","","","","","",0.7,1051.3,"","","","","","","","","","","","","",0,1.7,
797,"","","","","","","","","","","","","",0.7,1053,"","","","","","","","","","","","","",0,1.7,
798,"","","","","","","","","","","","","",0.7,1054.7,"","","","","","","","","","","","","",0,1.7,
799,"","","","","","","","","","","","","",0.7,1056.3,"","","","","","","","","","","","","",0,1.6,
800,"","","","","","","","","","","","","",0.7,1057.7,"","","","","","","","","","","","","",0,1.4,
801,"","","","","","","","","","","","","",0.7,1059,"","","","","","","","","","","","","",0,1.4,
802,"","","","","","","","","","","","","",0.7,1060.4,"","","","","","","","","","","","","",0,1.4,
803,"","","","","","","","","","","","","",0.7,1061.8,"","","","","","","","","","","","","",0,1.4,
804,"","","","","","","","","","","","","",0.7,1063.2,"","","","","","","","","","","","","",0,1.4,
805,"","","","","","","","","","","","","",0.7,1064.4,"","","","","","","","","","","","","",0,1.2,
806,"","","","","","","","","","","","","",0.7,1065.5,"","","","","","","","","","","","","",0,1.1,
807,"","","","","","","","","","","","","",0.7,1066.6,"","","","","","","","","","","","","",0,1.1,
808,"","","","","","","","","","","","","",0.7,1067.8,"","","","","","","","","","","","","",0,1.1,
809,"","","","","","","","","","","","","",0.7,1068.9,"","","","","","","","","","","","","",0,1.1,
810,"","","","","","","","","","","","","",0.7,1070,"","","","","","","","","","","","","",0,1.1,
811,"","","","","","","","","","","","","",0.7,1071.7,"","","","","","","","","","","","","",0,1.7,
812,"","","","","","","","","","","","","",0.7,1074.4,"","","","","","","","","","","","","",0,2.7,
813,"","","","","","","","","","","","","",0.7,1077.2,"","","","","","","","","","","","","",0,2.7,
814,"","","","","","","","","","","","","",0.7,1086.9,"","","","","","","","","","","","","",0,9.7,
815,"","","","","","","","","","","","","",0.7,1089,"","","","","","","","","","","","","",0,2.2,
816,"","","","","","","","","","","","","",0.7,1091.2,"","","","","","","","","","","","","",0,2.2,
817,"","","","","","","","","","","","","",0.7,1093.3,"","","","","","","","","","","","","",0,2.1,
818,"","","","","","","","","","","","","",0.7,1095.3,"","","","","","","","","","","","","",0,2,
819,"","","","","","","","","","","","","",0.7,1097.3,"","","","","","","","","","","","","",0,2,
820,"","","","","","","","","","","","","",0.7,1099.3,"","","","","","","","","","","","","",0,2,
821,"","","","","","","","","","","","","",0.7,1101.1,"","","","","","","","","","","","","",0,1.8,
822,"","","","","","","","","","","","","",0.7,1102.6,"","","","","","","","","","","","","",0,1.5,
823,"","","","","","","","","","","","","",0.7,1104.2,"","","","","","","","","","","","","",0,1.5,
824,"","","","","","","","","","","","","",0.7,1105.7,"","","","","","","","","","","","","",0,1.5,
825,"","","","","","","","","","","","","",0.7,1107.2,"","","","","","","","","","","","","",0,1.5,
826,"","","","","","","","","","","","","",0.7,1108.5,"","","","","","","","","","","","","",0,1.3,
827,"","","","","","","","","","","","","",0.7,1109.7,"","","","","","","","","","","","","",0,1.2,
828,"","","","","","","","","","","","","",0.7,1110.9,"","","","","","","","","","","","","",0,1.2,
829,"","","","","","","","","","","","","",0.7,1112.1,"","","","","","","","","","","","","",0,1.2,
830,"","","","","","","","","","","","","",0.7,1113.3,"","","","","","","","","","","","","",0,1.2,
831,"","","","","","","","","","","","","",0.7,1114.5,"","","","","","","","","","","","","",0,1.2,
832,"","","","","","","","","","","","","",0.7,1116.3,"","","","","","","","","","","","","",0,1.9,
833,"","","","","","","","","","","","","",0.8,1118.9,"","","","","","","","","","","","","",0,2.6,
834,"","","","","","","","","","","","","",0.8,1121.4,"","","","","","","","","","","","","",0,2.6,
835,"","","","","","","","","","","","","",0.8,1123.9,"","","","","","","","","","","","","",0,2.5,
836,"","","","","","","","","","","","","",0.8,1126.4,"","","","","","","","","","","","","",0,2.5,
837,"","","","","","","","","","","","","",0.8,1128.8,"","","","","","","","","","","","","",0,2.5,
838,"","","","","","","","","","","","","",0.8,1145.6,"","","","","","","","","","","","","",0,16.8,
839,"","","","","","","","","","","","","",0.8,1157.3,"","","","","","","","","","","","","",0,11.7,
840,"","","","","","","","","","","","","",0.8,1162.8,"","","","","","","","","","","","","",0,5.4,
841,"","","","","","","","","","","","","",0.8,1167,"","","","","","","","","","","","","",0,4.2,
842,"","","","","","","","","","","","","",0.8,1170,"","","","","","","","","","","","","",0,3,
843,"","","","","","","","","","","","","",0.8,1173.1,"","","","","","","","","","","","","",0,3,
844,"","","","","","","","","","","","","",0.8,1175.7,"","","","","","","","","","","","","",0,2.6,
845,"","","","","","","","","","","","","",0.8,1178.2,"","","","","","","","","","","","","",0,2.5,
846,"","","","","","","","","","","","","",0.8,1180.6,"","","","","","","","","","","","","",0,2.5,
847,"","","","","","","","","","","","","",0.8,1181.7,"","","","","","","","","","","","","",0,1,
848,"","","","","","","","","","","","","",0.8,1182.4,"","","","","","","","","","","","","",0,0.7,
849,"","","","","","","","","","","","","",0.8,1183.2,"","","","","","","","","","","","","",0,0.7,
850,"","","","","","","","","","","","","",0.8,1183.9,"","","","","","","","","","","","","",0,0.7,
851,"","","","","","","","","","","","","",0.8,1184.7,"","","","","","","","","","","","","",0,0.7,
852,"","","","","","","","","","","","","",0.8,1185.4,"","","","","","","","","","","","","",0,0.7,
853,"","","","","","","","","","","","","",0.8,1186.2,"","","","","","","","","","","","","",0,0.7,
854,"","","","","","","","","","","","","",0.8,1186.9,"","","","","","","","","","","","","",0,0.7,
855,"","","","","","","","","","","","","",0.8,1187.6,"","","","","","","","","","","","","",0,0.7,
856,"","","","","","","","","","","","","",0.8,1188.4,"","","","","","","","","","","","","",0,0.7,
857,"","","","","","","","","","","","","",0.8,1190.1,"","","","","","","","","","","","","",0,1.7,
858,"","","","","","","","","","","","","",0.8,1191.8,"","","","","","","","","","","","","",0,1.7,
859,"","","","","","","","","","","","","",0.8,1193.4,"","","","","","","","","","","","","",0,1.7,
860,"","","","","","","","","","","","","",0.8,1195.1,"","","","","","","","","","","","","",0,1.7,
861,"","","","","","","","","","","","","",0.8,1200.3,"","","","","","","","","","","","","",0,5.2,
862,"","","","","","","","","","","","","",0.8,1211.2,"","","","","","","","","","","","","",0,10.9,
863,"","","","","","","","","","","","","",0.8,1212.7,"","","","","","","","","","","","","",0,1.5,
864,"","","","","","","","","","","","","",0.8,1214.3,"","","","","","","","","","","","","",0,1.5,
865,"","","","","","","","","","","","","",0.8,1215.8,"","","","","","","","","","","","","",0,1.5,
866,"","","","","","","","","","","","","",0.8,1217.3,"","","","","","","","","","","","","",0,1.5,
867,"","","","","","","","","","","","","",0.8,1220,"","","","","","","","","","","","","",0,2.7,
868,"","","","","","","","","","","","","",0.8,1222.9,"","","","","","","","","","","","","",0,3,
869,"","","","","","","","","","","","","",0.8,1225.7,"","","","","","","","","","","","","",0,2.7,
870,"","","","","","","","","","","","","",0.8,1227.9,"","","","","","","","","","","","","",0,2.3,
871,"","","","","","","","","","","","","",0.8,1230.2,"","","","","","","","","","","","","",0,2.3,
872,"","","","","","","","","","","","","",0.8,1232.4,"","","","","","","","","","","","","",0,2.2,
873,"","","","","","","","","","","","","",0.8,1233.9,"","","","","","","","","","","","","",0,1.6,
874,"","","","","","","","","","","","","",0.8,1235.5,"","","","","","","","","","","","","",0,1.6,
875,"","","","","","","","","","","","","",0.8,1237,"","","","","","","","","","","","","",0,1.6,
876,"","","","","","","","","","","","","",0.8,1238.6,"","","","","","","","","","","","","",0,1.6,
877,"","","","","","","","","","","","","",0.8,1240.1,"","","","","","","","","","","","","",0,1.5,
878,"","","","","","","","","","","","","",0.8,1241.5,"","","","","","","","","","","","","",0,1.5,
879,"","","","","","","","","","","","","",0.8,1243,"","","","","","","","","","","","","",0,1.5,
880,"","","","","","","","","","","","","",0.8,1244.5,"","","","","","","","","","","","","",0,1.5,
881,"","","","","","","","","","","","","",0.8,1245.9,"","","","","","","","","","","","","",0,1.5,
882,"","","","","","","","","","","","","",0.8,1247.6,"","","","","","","","","","","","","",0,1.6,
883,"","","","","","","","","","","","","",0.8,1249.5,"","","","","","","","","","","","","",0,1.9,
884,"","","","","","","","","","","","","",0.8,1251.5,"","","","","","","","","","","","","",0,1.9,
885,"","","","","","","","","","","","","",0.8,1253.4,"","","","","","","","","","","","","",0,1.9,
886,"","","","","","","","","","","","","",0.8,1264.4,"","","","","","","","","","","","","",0,11.1,
887,"","","","","","","","","","","","","",0.8,1269.2,"","","","","","","","","","","","","",0,4.7,
888,"","","","","","","","","","","","","",0.8,1272.6,"","","","","","","","","","","","","",0,3.4,
889,"","","","","","","","","","","","","",0.8,1276,"","","","","","","","","","","","","",0,3.4,
890,"","","","","","","","","","","","","",0.8,1278.9,"","","","","","","","","","","","","",0,3,
891,"","","","","","","","","","","","","",0.8,1281.9,"","","","","","","","","","","","","",0,3,
892,"","","","","","","","","","","","","",0.8,1284.5,"","","","","","","","","","","","","",0,2.6,
893,"","","","","","","","","","","","","",0.8,1286.8,"","","","","","","","","","","","","",0,2.3,
894,"","","","","","","","","","","","","",0.8,1289.1,"","","","","","","","","","","","","",0,2.3,
895,"","","","","","","","","","","","","",0.8,1291.1,"","","","","","","","","","","","","",0,2,
896,"","","","","","","","","","","","","",0.8,1292.7,"","","","","","","","","","","","","",0,1.6,
897,"","","","","","","","","","","","","",0.8,1294.4,"","","","","","","","","","","","","",0,1.6,
898,"","","","","","","","","","","","","",0.8,1296,"","","","","","","","","","","","","",0,1.6,
899,"","","","","","","","","","","","","",0.8,1297.7,"","","","","","","","","","","","","",0,1.6,
900,"","","","","","","","","","","","","",0.8,1299.1,"","","","","","","","","","","","","",0,1.5,
901,"","","","","","","","","","","","","",0.8,1300.6,"","","","","","","","","","","","","",0,1.5,
902,"","","","","","","","","","","","","",0.8,1302,"","","","","","","","","","","","","",0,1.5,
903,"","","","","","","","","","","","","",0.8,1303.5,"","","","","","","","","","","","","",0,1.5,
904,"","","","","","","","","","","","","",0.8,1305,"","","","","","","","","","","","","",0,1.5,
905,"","","","","","","","","","","","","",0.8,1306.4,"","","","","","","","","","","","","",0,1.5,
906,"","","","","","","","","","","","","",0.8,1307.9,"","","","","","","","","","","","","",0,1.5,
907,"","","","","","","","","","","","","",0.8,1309.3,"","","","","","","","","","","","","",0,1.5,
908,"","","","","","","","","","","","","",0.8,1310.8,"","","","","","","","","","","","","",0,1.5,
909,"","","","","","","","","","","","","",0.8,1312.2,"","","","","","","","","","","","","",0,1.5,
910,"","","","","","","","","","","","","",0.8,1328.3,"","","","","","","","","","","","","",0,16.1,
911,"","","","","","","","","","","","","",0.8,1330.5,"","","","","","","","","","","","","",0,2.2,
912,"","","","","","","","","","","","","",0.8,1332.7,"","","","","","","","","","","","","",0,2.2,
913,"","","","","","","","","","","","","",0.8,1335.1,"","","","","","","","","","","","","",0,2.3,
914,"","","","","","","","","","","","","",0.8,1337.7,"","","","","","","","","","","","","",0,2.6,
915,"","","","","","","","","","","","","",0.9,1340.3,"","","","","","","","","","","","","",0,2.6,
916,"","","","","","","","","","","","","",0.9,1342.7,"","","","","","","","","","","","","",0,2.4,
917,"","","","","","","","","","","","","",0.9,1344.8,"","","","","","","","","","","","","",0,2.1,
918,"","","","","","","","","","","","","",0.9,1346.9,"","","","","","","","","","","","","",0,2.1,
919,"","","","","","","","","","","","","",0.9,1349.1,"","","","","","","","","","","","","",0,2.1,
920,"","","","","","","","","","","","","",0.9,1350.7,"","","","","","","","","","","","","",0,1.6,
921,"","","","","","","","","","","","","",0.9,1352.2,"","","","","","","","","","","","","",0,1.6,
922,"","","","","","","","","","","","","",0.9,1353.8,"","","","","","","","","","","","","",0,1.6,
923,"","","","","","","","","","","","","",0.9,1355.4,"","","","","","","","","","","","","",0,1.6,
924,"","","","","","","","","","","","","",0.9,1356.9,"","","","","","","","","","","","","",0,1.5,
925,"","","","","","","","","","","","","",0.9,1358.1,"","","","","","","","","","","","","",0,1.3,
926,"","","","","","","","","","","","","",0.9,1359.4,"","","","","","","","","","","","","",0,1.3,
927,"","","","","","","","","","","","","",0.9,1360.7,"","","","","","","","","","","","","",0,1.3,
928,"","","","","","","","","","","","","",0.9,1361.9,"","","","","","","","","","","","","",0,1.3,
929,"","","","","","","","","","","","","",0.9,1363.2,"","","","","","","","","","","","","",0,1.3,
930,"","","","","","","","","","","","","",0.9,1364.8,"","","","","","","","","","","","","",0,1.6,
931,"","","","","","","","","","","","","",0.9,1366.7,"","","","","","","","","","","","","",0,1.9,
932,"","","","","","","","","","","","","",0.9,1368.7,"","","","","","","","","","","","","",0,1.9,
933,"","","","","","","","","","","","","",0.9,1370.6,"","","","","","","","","","","","","",0,1.9,
934,"","","","","","","","","","","","","",0.9,1380.9,"","","","","","","","","","","","","",0,10.3,
935,"","","","","","","","","","","","","",0.9,1384.4,"","","","","","","","","","","","","",0,3.5,
936,"","","","","","","","","","","","","",0.9,1387.8,"","","","","","","","","","","","","",0,3.4,
937,"","","","","","","","","","","","","",0.9,1391.2,"","","","","","","","","","","","","",0,3.4,
938,"","","","","","","","","","","","","",0.9,1394.3,"","","","","","","","","","","","","",0,3.1,
939,"","","","","","","","","","","","","",0.9,1396.7,"","","","","","","","","","","","","",0,2.4,
940,"","","","","","","","","","","","","",0.9,1399.2,"","","","","","","","","","","","","",0,2.4,
941,"","","","","","","","","","","","","",0.9,1401.4,"","","","","","","","","","","","","",0,2.2,
942,"","","","","","","","","","","","","",0.9,1403.1,"","","","","","","","","","","","","",0,1.7,
943,"","","","","","","","","","","","","",0.9,1404.8,"","","","","","","","","","","","","",0,1.7,
944,"","","","","","","","","","","","","",0.9,1406.5,"","","","","","","","","","","","","",0,1.7,
945,"","","","","","","","","","","","","",0.9,1408.2,"","","","","","","","","","","","","",0,1.7,
946,"","","","","","","","","","","","","",0.9,1409.7,"","","","","","","","","","","","","",0,1.5,
947,"","","","","","","","","","","","","",0.9,1411.1,"","","","","","","","","","","","","",0,1.5,
948,"","","","","","","","","","","","","",0.9,1412.6,"","","","","","","","","","","","","",0,1.5,
949,"","","","","","","","","","","","","",0.9,1414,"","","","","","","","","","","","","",0,1.5,
950,"","","","","","","","","","","","","",0.9,1415.5,"","","","","","","","","","","","","",0,1.5,
951,"","","","","","","","","","","","","",0.9,1417,"","","","","","","","","","","","","",0,1.5,
952,"","","","","","","","","","","","","",0.9,1418.5,"","","","","","","","","","","","","",0,1.5,
953,"","","","","","","","","","","","","",0.9,1420,"","","","","","","","","","","","","",0,1.5,
954,"","","","","","","","","","","","","",0.9,1421.4,"","","","","","","","","","","","","",0,1.5,
955,"","","","","","","","","","","","","",0.9,1422.9,"","","","","","","","","","","","","",0,1.5,
956,"","","","","","","","","","","","","",0.9,1426,"","","","","","","","","","","","","",0,3.1,
957,"","","","","","","","","","","","","",0.9,1429.3,"","","","","","","","","","","","","",0,3.3,
958,"","","","","","","","","","","","","",0.9,1440.1,"","","","","","","","","","","","","",0,10.8,
959,"","","","","","","","","","","","","",0.9,1443.5,"","","","","","","","","","","","","",0,3.5,
960,"","","","","","","","","","","","","",0.9,1446.6,"","","","","","","","","","","","","",0,3.1,
961,"","","","","","","","","","","","","",0.9,1449.3,"","","","","","","","","","","","","",0,2.7,
962,"","","","","","","","","","","","","",0.9,1452,"","","","","","","","","","","","","",0,2.7,
963,"","","","","","","","","","","","","",0.9,1454,"","","","","","","","","","","","","",0,2,
964,"","","","","","","","","","","","","",0.9,1455.8,"","","","","","","","","","","","","",0,1.8,
965,"","","","","","","","","","","","","",0.9,1457.5,"","","","","","","","","","","","","",0,1.8,
966,"","","","","","","","","","","","","",0.9,1459.3,"","","","","","","","","","","","","",0,1.8,
