Hour,Volume (NmL),Flow (nML/h)
1966.5,2895.9,2.2
1966.75,2896.4,2.2
1967,2897,2.2
1967.25,2897.5,2.2
1967.5,2898.1,2.2
1967.75,2898.6,2.2
1968,2899.2,2.2
1968.25,2899.7,2.2
1968.5,2900.3,2.2
1968.75,2900.8,2.2
1969,2901.4,2.3
1969.25,2902,2.5
1969.5,2902.6,2.5
1969.75,2903.3,2.5
1970,2903.9,2.5
1970.25,2904.5,2.5
1970.5,2905.1,2.5
1970.75,2905.7,2.5
1971,2906.4,2.5
1971.25,2907,2.5
1971.5,2907.6,2.5
1971.75,2908.2,2.5
1972,2908.7,1.8
1972.25,2908.8,0.4
1972.5,2908.9,0.4
1972.75,2909,0.4
1973,2909.1,0.4
1973.25,2909.2,0.4
1973.5,2909.3,0.4
1973.75,2909.4,0.4
1974,2909.5,0.4
1974.25,2909.7,0.4
1974.5,2909.8,0.4
1974.75,2909.9,0.4
1975,2910,0.4
1975.25,2910.1,0.4
1975.5,2910.2,0.4
1975.75,2910.3,0.4
1976,2910.4,0.4
1976.25,2910.5,0.4
1976.5,2910.6,0.4
1976.75,2910.7,0.4
1977,2910.9,0.4
1977.25,2911,0.4
1977.5,2911.1,0.4
1977.75,2911.2,0.4
1978,2911.3,0.4
1978.25,2911.4,0.4
1978.5,2911.5,0.4
1978.75,2911.6,0.4
1979,2911.7,0.4
1979.25,2911.8,0.4
1979.5,2912,0.4
1979.75,2912.1,0.4
1980,2912.2,0.4
1980.25,2912.3,0.4
1980.5,2912.4,0.4
1980.75,2912.5,0.4
1981,2912.6,0.4
1981.25,2912.7,0.4
1981.5,2912.8,0.4
1981.75,2912.9,0.4
1982,2913,0.4
1982.25,2913.2,0.4
1982.5,2913.3,0.4
1982.75,2913.4,0.4
1983,2913.5,0.4
1983.25,2913.6,0.4
1983.5,2913.7,0.4
1983.75,2913.8,0.4
1984,2913.9,0.4
1984.25,2914,0.4
1984.5,2914.1,0.4
1984.75,2914.2,0.4
1985,2914.4,0.4
1985.25,2914.5,0.4
1985.5,2914.6,0.4
1985.75,2914.7,0.4
1986,2914.8,0.4
1986.25,2914.9,0.4
1986.5,2915,0.4
1986.75,2915.1,0.4
1987,2915.2,0.4
1987.25,2915.3,0.4
1987.5,2915.4,0.4
1987.75,2915.6,0.4
1988,2915.7,0.4
1988.25,2915.8,0.4
1988.5,2915.9,0.4
1988.75,2916,0.4
1989,2916.1,0.4
1989.25,2916.2,0.4
1989.5,2931.7,61.8
1989.75,2931.8,0.4
1990,2931.9,0.4
1990.25,2932,0.4
1990.5,2932.1,0.4
1990.75,2932.2,0.4
1991,2932.3,0.4
1991.25,2932.3,0.4
1991.5,2932.4,0.4
1991.75,2932.5,0.4
1992,2932.6,0.4
1992.25,2932.7,0.4
1992.5,2932.8,0.4
1992.75,2932.9,0.4
1993,2933,0.4
1993.25,2933.1,0.4
1993.5,2933.2,0.4
1993.75,2933.3,0.4
1994,2933.4,0.4
1994.25,2933.5,0.4
1994.5,2933.6,0.4
1994.75,2933.7,0.4
1995,2933.8,0.4
1995.25,2933.9,0.4
1995.5,2934,0.4
1995.75,2934.1,0.4
1996,2934.2,0.4
1996.25,2934.3,0.4
1996.5,2934.4,0.4
1996.75,2934.5,0.4
1997,2934.6,0.4
1997.25,2934.7,0.4
1997.5,2934.8,0.4
1997.75,2934.9,0.4
1998,2935,0.4
1998.25,2935.1,0.4
1998.5,2935.1,0.4
1998.75,2935.2,0.4
1999,2935.3,0.4
1999.25,2935.4,0.4
1999.5,2935.5,0.4
1999.75,2935.6,0.4
2000,2935.7,0.4
2000.25,2935.8,0.4
2000.5,2935.9,0.4
2000.75,2936,0.4
2001,2936.1,0.4
2001.25,2936.2,0.4
2001.5,2936.3,0.4
2001.75,2936.4,0.4
2002,2936.5,0.4
2002.25,2936.6,0.4
2002.5,2936.7,0.4
2002.75,2936.8,0.4
2003,2936.9,0.4
2003.25,2937,0.4
2003.5,2937.1,0.4
2003.75,2937.2,0.4
2004,2937.3,0.4
2004.25,2937.4,0.4
2004.5,2937.5,0.4
2004.75,2937.6,0.4
2005,2937.7,0.4
2005.25,2937.8,0.4
2005.5,2937.8,0.4
2005.75,2937.9,0.4
2006,2938,0.4
2006.25,2938.1,0.4
2006.5,2938.2,0.4
2006.75,2938.3,0.4
2007,2938.4,0.4
2007.25,2938.5,0.4
2007.5,2938.6,0.4
2007.75,2938.7,0.4
2008,2938.8,0.4
2008.25,2938.9,0.4
2008.5,2939,0.4
2008.75,2939.1,0.4
2009,2939.2,0.4
2009.25,2939.4,0.6
2009.5,2939.8,1.9
2009.75,2940.3,1.9
2010,2940.7,1.9
2010.25,2941.2,1.9
2010.5,2941.7,1.9
2010.75,2942.1,1.9
2011,2942.6,1.9
2011.25,2943.1,1.9
2011.5,2943.5,1.9
2011.75,2944,1.9
2012,2944.4,1.9
2012.25,2944.9,1.9
2012.5,2945.4,1.9
2012.75,2945.8,1.9
2013,2946.3,1.9
2013.25,2946.8,1.9
2013.5,2962.4,62.5
2013.75,2962.5,0.4
2014,2962.6,0.4
2014.25,2962.7,0.4
2014.5,2962.8,0.4
2014.75,2962.9,0.4
2015,2963,0.4
2015.25,2963.1,0.4
2015.5,2963.2,0.4
2015.75,2963.3,0.4
2016,2963.4,0.4
2016.25,2963.5,0.4
2016.5,2963.6,0.4
2016.75,2963.7,0.4
2017,2963.8,0.4
2017.25,2963.9,0.4
2017.5,2964,0.4
2017.75,2964.1,0.4
2018,2964.2,0.4
2018.25,2964.3,0.4
2018.5,2964.4,0.4
2018.75,2964.5,0.4
2019,2964.6,0.4
2019.25,2964.7,0.4
2019.5,2964.8,0.4
2019.75,2964.9,0.4
2020,2965,0.4
2020.25,2965.1,0.4
2020.5,2965.1,0.4
2020.75,2965.2,0.4
2021,2965.3,0.4
2021.25,2965.4,0.4
2021.5,2965.5,0.4
2021.75,2965.6,0.4
2022,2965.7,0.4
2022.25,2965.8,0.4
2022.5,2965.9,0.4
2022.75,2966,0.4
2023,2966.1,0.4
2023.25,2966.2,0.4
2023.5,2966.3,0.4
2023.75,2966.4,0.4
2024,2966.5,0.4
2024.25,2966.6,0.4
2024.5,2966.7,0.4
2024.75,2966.8,0.4
2025,2966.9,0.4
2025.25,2967,0.4
2025.5,2967.1,0.4
2025.75,2967.2,0.4
2026,2967.3,0.4
2026.25,2967.4,0.4
2026.5,2967.5,0.4
2026.75,2967.6,0.4
2027,2967.7,0.4
2027.25,2967.8,0.4
2027.5,2967.9,0.4
2027.75,2968,0.4
2028,2968.1,0.4
2028.25,2968.2,0.4
2028.5,2968.3,0.4
2028.75,2968.4,0.4
2029,2968.5,0.4
2029.25,2968.6,0.4
2029.5,2968.7,0.4
2029.75,2968.8,0.4
2030,2968.9,0.4
2030.25,2969,0.4
2030.5,2969.1,0.4
2030.75,2969.2,0.4
2031,2969.3,0.4
2031.25,2969.4,0.4
2031.5,2969.5,0.4
2031.75,2969.6,0.4
2032,2969.7,0.4
2032.25,2969.8,0.4
2032.5,2969.9,0.4
2032.75,2970,0.4
2033,2970.3,1.4
2033.25,2970.7,1.7
2033.5,2971.2,1.7
2033.75,2971.6,1.7
2034,2972,1.7
2034.25,2972.4,1.7
2034.5,2972.9,1.7
2034.75,2973.3,1.7
2035,2973.7,1.7
2035.25,2974.1,1.7
2035.5,2974.5,1.7
2035.75,2975,1.7
2036,2975.4,1.7
2036.25,2975.8,1.7
2036.5,2976.2,1.7
2036.75,2976.6,1.7
2037,2977.1,1.7
2037.25,2977.5,1.7
2037.5,2993.1,62.4
2037.75,2993.2,0.5
2038,2993.3,0.5
2038.25,2993.4,0.5
2038.5,2993.6,0.5
2038.75,2993.7,0.5
2039,2993.8,0.5
2039.25,2993.9,0.5
2039.5,2994,0.5
2039.75,2994.1,0.5
2040,2994.2,0.5
2040.25,2994.4,0.5
2040.5,2994.5,0.5
2040.75,2994.6,0.5
2041,2994.7,0.5
2041.25,2994.8,0.5
2041.5,2994.9,0.5
2041.75,2995,0.5
2042,2995.1,0.5
2042.25,2995.3,0.5
2042.5,2995.4,0.5
2042.75,2995.5,0.5
2043,2995.6,0.5
2043.25,2995.7,0.5
2043.5,2995.8,0.5
2043.75,2995.9,0.5
2044,2996.1,0.5
2044.25,2996.2,0.5
2044.5,2996.3,0.5
2044.75,2996.4,0.5
2045,2996.5,0.5
2045.25,2996.6,0.5
2045.5,2996.7,0.5
2045.75,2996.9,0.5
2046,2997,0.5
2046.25,2997.1,0.5
2046.5,2997.2,0.5
2046.75,2997.3,0.5
2047,2997.4,0.5
2047.25,2997.5,0.5
2047.5,2997.7,0.5
2047.75,2997.8,0.5
2048,2997.9,0.5
2048.25,2998,0.5
2048.5,2998.1,0.5
2048.75,2998.2,0.5
2049,2998.3,0.5
2049.25,2998.5,0.5
2049.5,2998.6,0.5
2049.75,2998.7,0.5
2050,2998.8,0.5
2050.25,2998.9,0.5
2050.5,2999,0.5
2050.75,2999.1,0.5
2051,2999.3,0.5
2051.25,2999.4,0.5
2051.5,2999.5,0.5
2051.75,2999.6,0.5
2052,2999.7,0.5
2052.25,2999.8,0.5
2052.5,2999.9,0.5
2052.75,3000.1,0.5
2053,3000.2,0.5
2053.25,3000.3,0.5
2053.5,3000.4,0.5
2053.75,3000.5,0.5
2054,3000.6,0.5
2054.25,3000.8,0.7
2054.5,3001.1,1.1
2054.75,3001.3,1.1
2055,3001.6,1.1
2055.25,3001.9,1.1
2055.5,3002.1,1.1
2055.75,3002.4,1.1
2056,3002.7,1.1
2056.25,3002.9,1.1
2056.5,3003.2,1.1
2056.75,3003.5,1.1
2057,3003.7,1.1
2057.25,3004,1.1
2057.5,3004.3,1.1
2057.75,3004.5,1.1
2058,3004.8,1.1
2058.25,3005.1,1.1
2058.5,3005.3,1.1
2058.75,3005.6,1.1
2059,3005.9,1.1
2059.25,3006.1,1.1
2059.5,3006.4,1.1
2059.75,3006.7,1.1
2060,3006.9,1.1
2060.25,3007.2,1.1
2060.5,3007.5,1.1
2060.75,3007.7,1.1
2061,3008,1.1
2061.25,3008.3,1.1
2061.5,3023.9,62.4
2061.75,3024,0.7
2062,3024.2,0.7
2062.25,3024.4,0.7
2062.5,3024.6,0.7
2062.75,3024.8,0.7
2063,3025,0.7
2063.25,3025.2,0.7
2063.5,3025.3,0.7
2063.75,3025.5,0.7
2064,3025.7,0.7
2064.25,3025.9,0.7
2064.5,3026.1,0.7
2064.75,3026.3,0.7
2065,3026.4,0.7
2065.25,3026.6,0.7
2065.5,3026.8,0.7
2065.75,3027,0.7
2066,3027.2,0.7
2066.25,3027.4,0.7
2066.5,3027.6,0.7
2066.75,3027.7,0.7
2067,3027.9,0.7
2067.25,3028.1,0.7
2067.5,3028.3,0.7
2067.75,3028.5,0.7
2068,3028.7,0.7
2068.25,3028.8,0.7
2068.5,3029,0.7
2068.75,3029.2,0.7
2069,3029.4,0.7
2069.25,3029.6,0.7
2069.5,3029.8,0.7
2069.75,3029.9,0.7
2070,3030.1,0.7
2070.25,3030.3,0.7
2070.5,3030.5,0.7
2070.75,3030.7,0.7
2071,3030.9,0.7
2071.25,3031.1,0.7
2071.5,3031.2,0.7
2071.75,3031.4,0.7
2072,3031.6,0.6
2072.25,3031.7,0.6
2072.5,3031.9,0.6
2072.75,3032,0.6
2073,3032.1,0.6
2073.25,3032.3,0.6
2073.5,3032.4,0.6
2073.75,3032.6,0.6
2074,3032.7,0.6
2074.25,3032.9,0.6
2074.5,3033,0.6
2074.75,3033.2,0.6
2075,3033.3,0.6
2075.25,3033.5,0.6
2075.5,3033.6,0.6
2075.75,3033.8,0.6
2076,3033.9,0.6
2076.25,3034,0.6
2076.5,3034.2,0.6
2076.75,3034.3,0.6
2077,3034.5,0.6
2077.25,3034.6,0.6
2077.5,3034.8,0.6
2077.75,3034.9,0.6
2078,3035.1,0.6
2078.25,3035.2,0.6
2078.5,3035.4,0.6
2078.75,3035.5,0.6
2079,3035.6,0.6
2079.25,3035.8,0.6
2079.5,3035.9,0.6
2079.75,3036.1,0.6
2080,3036.2,0.6
2080.25,3036.4,0.6
2080.5,3036.5,0.6
2080.75,3036.7,0.6
2081,3036.8,0.6
2081.25,3037,0.6
2081.5,3037.1,0.6
2081.75,3037.3,0.6
2082,3037.4,0.6
2082.25,3037.5,0.6
2082.5,3037.7,0.6
2082.75,3037.8,0.6
2083,3038,0.6
2083.25,3038.1,0.6
2083.5,3038.3,0.6
2083.75,3038.4,0.6
2084,3038.6,0.6
2084.25,3038.7,0.6
2084.5,3038.9,0.6
2084.75,3039,0.6
2085,3041.7,10.9
2085.25,3045.3,14.3
2085.5,3062.2,67.5
2085.75,3062.3,0.4
2086,3062.4,0.4
2086.25,3062.5,0.4
2086.5,3062.6,0.4
2086.75,3062.7,0.4
2087,3062.8,0.4
2087.25,3062.9,0.4
2087.5,3063,0.4
2087.75,3063.1,0.4
2088,3063.2,0.4
2088.25,3063.3,0.4
2088.5,3063.4,0.4
2088.75,3063.5,0.4
2089,3063.6,0.4
2089.25,3063.7,0.4
2089.5,3063.8,0.4
2089.75,3063.9,0.4
2090,3064,0.4
2090.25,3064.1,0.4
2090.5,3064.2,0.4
2090.75,3064.3,0.4
2091,3064.4,0.4
2091.25,3064.5,0.4
2091.5,3064.6,0.4
2091.75,3064.7,0.4
2092,3064.8,0.4
2092.25,3064.9,0.4
2092.5,3065,0.4
2092.75,3065.1,0.4
2093,3065.2,0.4
2093.25,3065.3,0.4
2093.5,3065.4,0.4
2093.75,3065.5,0.4
2094,3065.6,0.4
2094.25,3065.7,0.4
2094.5,3065.8,0.4
2094.75,3065.9,0.4
2095,3066,0.4
2095.25,3066.1,0.4
2095.5,3066.2,0.4
2095.75,3066.3,0.4
2096,3066.4,0.4
2096.25,3066.5,0.4
2096.5,3066.6,0.4
2096.75,3066.7,0.4
2097,3066.8,0.4
2097.25,3066.9,0.4
2097.5,3067,0.4
2097.75,3067.1,0.4
2098,3067.2,0.4
2098.25,3067.3,0.4
2098.5,3067.4,0.4
2098.75,3067.5,0.4
2099,3067.6,0.4
2099.25,3067.7,0.4
2099.5,3067.8,0.4
2099.75,3067.9,0.4
2100,3068,0.4
2100.25,3068.1,0.4
2100.5,3068.2,0.4
2100.75,3068.3,0.4
2101,3068.4,0.4
2101.25,3068.5,0.4
2101.5,3068.6,0.4
2101.75,3068.7,0.4
2102,3068.9,0.4
2102.25,3069,0.4
2102.5,3069.1,0.4
2102.75,3069.2,0.4
2103,3069.3,0.4
2103.25,3069.4,0.4
2103.5,3069.5,0.4
2103.75,3069.6,0.4
2104,3069.7,0.4
2104.25,3069.8,0.7
2104.5,3070.2,1.5
2104.75,3070.6,1.5
2105,3070.9,1.5
2105.25,3071.3,1.5
2105.5,3071.7,1.5
2105.75,3072,1.5
2106,3072.4,1.5
2106.25,3072.8,1.5
2106.5,3073.1,1.5
2106.75,3073.5,1.5
2107,3073.9,1.5
2107.25,3074.2,1.5
2107.5,3074.6,1.5
2107.75,3075,1.5
2108,3075.4,1.5
2108.25,3075.7,1.5
2108.5,3076.1,1.5
2108.75,3076.5,1.5
2109,3076.8,1.5
2109.25,3077.2,1.5
2109.5,3092.7,62
2109.75,3092.9,0.7
2110,3093,0.7
2110.25,3093.2,0.7
2110.5,3093.4,0.7
2110.75,3093.5,0.7
2111,3093.7,0.7
2111.25,3093.9,0.7
2111.5,3094,0.7
2111.75,3094.2,0.7
2112,3094.4,0.7
2112.25,3094.6,0.7
2112.5,3094.7,0.7
2112.75,3094.9,0.7
2113,3095.1,0.7
2113.25,3095.2,0.7
2113.5,3095.4,0.7
2113.75,3095.6,0.7
2114,3095.7,0.7
2114.25,3095.9,0.7
2114.5,3096.1,0.7
2114.75,3096.2,0.7
2115,3096.4,0.7
2115.25,3096.6,0.7
2115.5,3096.7,0.7
2115.75,3096.9,0.7
2116,3097.1,0.7
2116.25,3097.2,0.7
2116.5,3097.4,0.7
2116.75,3097.6,0.7
2117,3097.8,0.7
2117.25,3097.9,0.7
2117.5,3098.1,0.7
2117.75,3098.3,0.7
2118,3098.4,0.7
2118.25,3098.6,0.7
2118.5,3098.8,0.7
2118.75,3098.9,0.7
2119,3099.1,0.7
2119.25,3099.3,0.7
2119.5,3099.4,0.7
2119.75,3099.6,0.7
2120,3099.8,0.7
2120.25,3099.9,0.7
2120.5,3100.1,0.7
2120.75,3100.3,0.6
2121,3100.4,0.6
2121.25,3100.6,0.6
2121.5,3100.7,0.6
2121.75,3100.9,0.6
2122,3101,0.6
2122.25,3101.2,0.6
2122.5,3101.3,0.6
2122.75,3101.5,0.6
2123,3101.6,0.6
2123.25,3101.7,0.6
2123.5,3101.9,0.6
2123.75,3102,0.6
2124,3102.2,0.6
2124.25,3102.3,0.6
2124.5,3102.5,0.6
2124.75,3102.6,0.6
2125,3102.8,0.6
2125.25,3102.9,0.6
2125.5,3103.1,0.6
2125.75,3103.2,0.6
2126,3103.4,0.6
2126.25,3103.5,0.6
2126.5,3103.7,0.6
2126.75,3103.8,0.6
2127,3104,0.6
2127.25,3104.1,0.6
2127.5,3104.3,0.6
2127.75,3104.4,0.6
2128,3104.6,0.6
2128.25,3104.7,0.6
2128.5,3104.9,0.6
2128.75,3105,0.6
2129,3105.2,0.6
2129.25,3105.3,0.6
2129.5,3105.5,0.6
2129.75,3105.6,0.6
2130,3105.8,0.6
2130.25,3105.9,0.6
2130.5,3106,0.6
2130.75,3106.2,0.6
2131,3106.3,0.6
2131.25,3106.5,0.6
2131.5,3106.6,0.6
2131.75,3106.8,0.6
2132,3106.9,0.6
2132.25,3107.1,0.6
2132.5,3107.2,0.6
2132.75,3107.4,0.6
2133,3107.5,0.6
2133.25,3107.7,0.6
2133.5,3123,61.4
2133.75,3123.1,0.4
2134,3123.2,0.4
2134.25,3123.3,0.4
2134.5,3123.4,0.4
2134.75,3123.5,0.4
2135,3123.6,0.4
2135.25,3123.7,0.4
2135.5,3123.8,0.4
2135.75,3123.9,0.4
2136,3124,0.4
2136.25,3124.1,0.4
2136.5,3124.2,0.4
2136.75,3124.3,0.4
2137,3124.4,0.4
2137.25,3124.5,0.4
2137.5,3124.6,0.4
2137.75,3124.7,0.4
2138,3124.8,0.4
2138.25,3124.8,0.4
2138.5,3124.9,0.4
2138.75,3125,0.4
2139,3125.1,0.4
2139.25,3125.2,0.4
2139.5,3125.3,0.4
2139.75,3125.4,0.4
2140,3125.5,0.4
2140.25,3125.6,0.4
2140.5,3125.7,0.4
2140.75,3125.8,0.4
2141,3125.9,0.4
2141.25,3126,0.4
2141.5,3126.1,0.4
2141.75,3126.2,0.4
2142,3126.3,0.4
2142.25,3126.4,0.4
2142.5,3126.5,0.4
2142.75,3126.6,0.4
2143,3126.7,0.4
2143.25,3126.7,0.4
2143.5,3126.8,0.4
2143.75,3126.9,0.4
2144,3127,0.4
2144.25,3127.1,0.4
2144.5,3127.2,0.4
2144.75,3127.3,0.4
2145,3127.4,0.4
2145.25,3127.5,0.4
2145.5,3127.6,0.4
2145.75,3127.7,0.4
2146,3127.8,0.4
2146.25,3127.9,0.4
2146.5,3128,0.4
2146.75,3128.1,0.4
2147,3128.2,0.4
2147.25,3128.3,0.4
2147.5,3128.4,0.4
2147.75,3128.5,0.4
2148,3128.6,0.4
2148.25,3128.7,0.4
2148.5,3128.7,0.4
2148.75,3128.8,0.4
2149,3128.9,0.4
2149.25,3129,0.4
2149.5,3129.1,0.4
2149.75,3129.2,0.4
2150,3129.3,0.4
2150.25,3129.4,0.4
2150.5,3129.5,0.4
2150.75,3129.6,0.4
2151,3129.7,0.4
2151.25,3129.8,0.4
2151.5,3129.9,0.4
2151.75,3130,0.4
2152,3130.1,0.4
2152.25,3130.2,0.4
2152.5,3130.3,0.4
2152.75,3130.4,0.4
2153,3130.5,0.4
2153.25,3130.6,0.4
2153.5,3130.8,1.1
2153.75,3131.3,1.9
2154,3131.8,1.9
2154.25,3132.3,1.9
2154.5,3132.7,1.9
2154.75,3133.2,1.9
2155,3133.7,1.9
2155.25,3134.2,1.9
2155.5,3134.7,1.9
2155.75,3135.2,1.9
2156,3135.6,1.9
2156.25,3136.1,1.9
2156.5,3136.6,1.9
2156.75,3137.1,1.9
2157,3137.6,1.9
2157.25,3138,1.9
2157.5,3153.6,62.2
2157.75,3153.7,0.3
2158,3153.8,0.3
2158.25,3153.8,0.3
2158.5,3153.9,0.3
2158.75,3154,0.3
2159,3154.1,0.3
2159.25,3154.1,0.3
2159.5,3154.2,0.3
2159.75,3154.3,0.3
2160,3154.4,0.3
2160.25,3154.5,0.3
2160.5,3154.5,0.3
2160.75,3154.6,0.3
2161,3154.7,0.3
2161.25,3154.8,0.3
2161.5,3154.9,0.3
2161.75,3154.9,0.3
2162,3155,0.3
2162.25,3155.1,0.3
2162.5,3155.2,0.3
2162.75,3155.3,0.3
2163,3155.3,0.3
2163.25,3155.4,0.3
2163.5,3155.5,0.3
2163.75,3155.6,0.3
2164,3155.7,0.3
2164.25,3155.7,0.3
2164.5,3155.8,0.3
2164.75,3155.9,0.3
2165,3156,0.3
2165.25,3156.1,0.3
2165.5,3156.1,0.3
2165.75,3156.2,0.3
2166,3156.3,0.3
2166.25,3156.4,0.3
2166.5,3156.5,0.3
2166.75,3156.5,0.3
2167,3156.6,0.3
2167.25,3156.7,0.3
2167.5,3156.8,0.3
2167.75,3156.9,0.3
2168,3156.9,0.3
2168.25,3157,0.3
2168.5,3157.1,0.3
2168.75,3157.2,0.3
2169,3157.2,0.3
2169.25,3157.3,0.3
2169.5,3157.4,0.3
2169.75,3157.5,0.3
2170,3157.6,0.3
2170.25,3157.6,0.3
2170.5,3157.7,0.3
2170.75,3157.8,0.3
2171,3157.9,0.3
2171.25,3158,0.3
2171.5,3158,0.3
2171.75,3158.1,0.3
2172,3158.2,0.3
2172.25,3158.3,0.3
2172.5,3158.4,0.3
2172.75,3158.4,0.3
2173,3158.5,0.3
2173.25,3158.6,0.3
2173.5,3158.7,0.3
2173.75,3158.8,0.3
2174,3158.8,0.3
2174.25,3158.9,0.3
2174.5,3159,0.3
2174.75,3159.1,0.3
2175,3159.2,0.3
2175.25,3159.2,0.3
2175.5,3159.3,0.3
2175.75,3159.4,0.3
2176,3159.5,0.3
2176.25,3159.6,0.3
2176.5,3159.6,0.3
2176.75,3159.7,0.3
2177,3159.8,0.3
2177.25,3159.9,0.3
2177.5,3159.9,0.3
2177.75,3160,0.3
2178,3160.1,0.3
2178.25,3160.2,0.3
2178.5,3160.3,0.3
2178.75,3160.3,0.3
2179,3160.4,0.3
2179.25,3160.5,0.3
2179.5,3160.6,0.3
2179.75,3160.7,0.3
2180,3160.7,0.3
2180.25,3160.8,0.3
2180.5,3160.9,0.3
2180.75,3161,0.3
2181,3161.1,0.3
2181.25,3161.1,0.3
2181.5,3168.9,31
2181.75,3169,0.3
2182,3169.1,0.3
2182.25,3169.1,0.3
2182.5,3169.2,0.3
2182.75,3169.3,0.3
2183,3169.4,0.3
2183.25,3169.5,0.3
2183.5,3169.5,0.3
2183.75,3169.6,0.3
2184,3169.7,0.3
2184.25,3169.8,0.3
2184.5,3169.9,0.3
2184.75,3169.9,0.3
2185,3170,0.3
2185.25,3170.1,0.3
2185.5,3170.2,0.3
2185.75,3170.2,0.3
2186,3170.3,0.3
2186.25,3170.4,0.3
2186.5,3170.5,0.3
2186.75,3170.6,0.3
2187,3170.6,0.3
2187.25,3170.7,0.3
2187.5,3170.8,0.3
2187.75,3170.9,0.3
2188,3171,0.3
2188.25,3171,0.3
2188.5,3171.1,0.3
2188.75,3171.2,0.3
2189,3171.3,0.3
2189.25,3171.4,0.3
2189.5,3171.4,0.3
2189.75,3171.5,0.3
2190,3171.6,0.3
2190.25,3171.7,0.3
2190.5,3171.8,0.3
2190.75,3171.8,0.3
2191,3171.9,0.3
2191.25,3172,0.3
2191.5,3172.1,0.3
2191.75,3172.1,0.3
2192,3172.2,0.3
2192.25,3172.3,0.3
2192.5,3172.4,0.3
2192.75,3172.5,0.3
2193,3172.5,0.3
2193.25,3172.6,0.3
2193.5,3172.7,0.3
2193.75,3172.8,0.3
2194,3172.9,0.3
2194.25,3172.9,0.3
2194.5,3173,0.3
2194.75,3173.1,0.3
2195,3173.2,0.3
2195.25,3173.3,0.3
2195.5,3173.3,0.3
2195.75,3173.4,0.3
2196,3173.5,0.3
2196.25,3173.6,0.3
2196.5,3173.7,0.3
2196.75,3173.7,0.3
2197,3173.8,0.3
2197.25,3173.9,0.3
2197.5,3174,0.3
2197.75,3174.1,0.3
2198,3174.1,0.3
2198.25,3174.2,0.3
2198.5,3174.3,0.3
2198.75,3174.4,0.3
2199,3174.4,0.3
2199.25,3174.5,0.3
2199.5,3174.6,0.3
2199.75,3174.7,0.3
2200,3174.8,0.3
2200.25,3174.8,0.3
2200.5,3174.9,0.3
2200.75,3175,0.3
2201,3175.1,0.3
2201.25,3175.2,0.3
2201.5,3175.2,0.3
2201.75,3175.3,0.3
2202,3175.4,0.3
2202.25,3175.5,0.3
2202.5,3175.6,0.3
2202.75,3175.6,0.3
2203,3175.7,0.3
2203.25,3175.8,0.3
2203.5,3175.9,0.3
2203.75,3176,0.3
2204,3176,0.3
2204.25,3176.1,0.3
2204.5,3176.2,0.3
2204.75,3176.3,0.3
2205,3176.3,0.3
2205.25,3176.4,0.3
2205.5,3191.8,61.6
2205.75,3191.9,0.3
2206,3192,0.3
2206.25,3192.1,0.3
2206.5,3192.1,0.3
2206.75,3192.2,0.3
2207,3192.3,0.3
2207.25,3192.4,0.3
2207.5,3192.5,0.3
2207.75,3192.5,0.3
2208,3192.6,0.3
2208.25,3192.7,0.3
2208.5,3192.8,0.3
2208.75,3192.9,0.3
2209,3192.9,0.3
2209.25,3193,0.3
2209.5,3193.1,0.3
2209.75,3193.2,0.3
2210,3193.2,0.3
2210.25,3193.3,0.3
2210.5,3193.4,0.3
2210.75,3193.5,0.3
2211,3193.6,0.3
2211.25,3193.6,0.3
2211.5,3193.7,0.3
2211.75,3193.8,0.3
2212,3193.9,0.3
2212.25,3194,0.3
2212.5,3194,0.3
2212.75,3194.1,0.3
2213,3194.2,0.3
2213.25,3194.3,0.3
2213.5,3194.3,0.3
2213.75,3194.4,0.3
2214,3194.5,0.3
2214.25,3194.6,0.3
2214.5,3194.7,0.3
2214.75,3194.7,0.3
2215,3194.8,0.3
2215.25,3194.9,0.3
2215.5,3195,0.3
2215.75,3195.1,0.3
2216,3195.1,0.3
2216.25,3195.2,0.3
2216.5,3195.3,0.3
2216.75,3195.4,0.3
2217,3195.5,0.3
2217.25,3195.5,0.3
2217.5,3195.6,0.3
2217.75,3195.7,0.3
2218,3195.8,0.3
2218.25,3195.8,0.3
2218.5,3195.9,0.3
2218.75,3196,0.3
2219,3196.1,0.3
2219.25,3196.2,0.3
2219.5,3196.2,0.3
2219.75,3196.3,0.3
2220,3196.4,0.3
2220.25,3196.5,0.3
2220.5,3196.6,0.3
2220.75,3196.6,0.3
2221,3196.7,0.3
2221.25,3196.8,0.3
2221.5,3196.9,0.3
2221.75,3196.9,0.3
2222,3197,0.3
2222.25,3197.1,0.3
2222.5,3197.2,0.3
2222.75,3197.3,0.3
2223,3197.3,0.3
2223.25,3197.4,0.3
2223.5,3197.5,0.3
2223.75,3197.6,0.3
2224,3197.7,0.3
2224.25,3197.7,0.3
2224.5,3197.8,0.3
2224.75,3197.9,0.3
2225,3198,0.3
2225.25,3198.1,0.3
2225.5,3198.1,0.3
2225.75,3198.2,0.3
2226,3198.3,0.3
2226.25,3198.4,0.3
2226.5,3198.4,0.3
2226.75,3198.5,0.3
2227,3198.6,0.3
2227.25,3198.7,0.3
2227.5,3198.8,0.3
2227.75,3198.8,0.3
2228,3198.9,0.3
2228.25,3199,0.3
2228.5,3199.1,0.3
2228.75,3199.2,0.3
